"","score","rate","rate_bin"
"256",0,3.74451399140058,0
"257",0,4.03648421937769,0
"258",0,4.66725178830648,0
"259",0,2.28130989547496,0
"260",0,-0.0157503064442781,0
"261",0,5.61063171993066,0
"262",0,2.65220844970594,0
"263",0,3.97374219216743,0
"264",0,3.21435934838744,0
"265",0,2.86753937789157,0
"266",0,4.22993080502851,0
"267",0,4.71271501678605,0
"268",0,3.06074084233347,0
"269",0,2.23304696703621,0
"270",0,2.29297462074263,0
"271",0,2.76072744932664,0
"272",0,0.571349802083635,0
"273",0,2.6299253804115,0
"274",0,4.10109030010799,0
"275",0,4.18395491207706,0
"276",0,2.32251453861617,0
"277",0,2.3799677576483,0
"278",0,4.21417825267956,0
"279",1,6.42332231312787,0
"280",1,6.29484992676507,0
"281",1,5.4809029126036,0
"282",1,4.79496909238655,0
"283",1,7.8037230968985,0
"284",1,3.79465818868934,0
"285",1,5.78306330671834,0
"286",1,6.6564717404047,0
"287",1,9.10515376830999,0
"288",1,7.99666311986724,0
"289",1,5.64689171936163,0
"290",1,5.53010687631853,0
"291",1,4.13519983409957,0
"292",1,8.61506737927982,0
"293",1,1.72838739681436,0
"294",1,7.42831181864805,0
"295",1,1.78048390727565,0
"296",1,6.03981180151448,0
"297",1,6.81564116115388,0
"298",1,6.23728290958026,0
"299",1,4.36998659055333,0
"300",1,8.08575834331831,0
"301",1,2.20151938718734,0
"302",1,7.3616766206981,0
"303",1,6.08902739071921,0
"304",1,6.7587597873413,0
"305",1,6.04490180365788,0
"306",1,5.26842198500165,0
"307",1,3.27167733712709,0
"308",1,4.68841859674324,0
"309",1,5.7832556007288,0
"310",1,1.22568180861553,0
"311",1,7.17236932334637,0
"312",1,2.32980516480535,0
"313",1,5.28287418622572,0
"314",1,7.73001008433308,0
"315",1,2.30321772202204,0
"316",1,5.39564203264965,0
"317",1,4.97536705195466,1
"318",1,4.27730865847351,0
"319",1,6.46216982857258,0
"320",1,3.65744055933561,0
"321",1,6.44294765269178,1
"322",1,7.5164785912981,0
"323",1,5.76692021351056,0
"324",1,6.35929502221048,0
"325",1,8.55462936590176,0
"326",1,9.56460547959736,0
"327",1,4.75192357641231,0
"328",1,8.72866003469097,0
"329",1,4.75657309743523,0
"330",1,5.31471038899447,0
"331",1,5.85205217362177,0
"332",1,5.11781483899057,0
"333",1,3.66621785452758,0
"334",1,6.84482088997395,0
"335",1,3.84806550177648,0
"336",1,8.18308488642079,0
"337",1,4.25821213690324,0
"338",1,5.24678815024524,0
"339",1,6.80785110205994,0
"340",1,7.94228894029346,0
"341",1,7.39634437378617,0
"342",1,4.6926435528536,0
"343",1,7.81921588304286,0
"344",1,2.75577305741772,0
"345",1,5.8607545008104,0
"346",1,5.3431802978952,0
"347",1,2.32085582549869,0
"348",1,2.28419329378085,0
"349",1,6.81624964767154,0
"350",1,4.14966309109945,0
"351",1,5.35518822586708,0
"352",1,5.4573580173227,0
"353",1,3.52275841895078,0
"354",1,3.17128170659737,0
"355",1,7.98019747369274,0
"356",1,4.56673036502695,0
"357",1,5.22504752994104,0
"358",1,4.1540124593907,0
"359",1,3.43705679918864,1
"360",1,6.11303868404275,1
"361",1,7.80513882524766,0
"362",1,5.77609532784834,0
"363",1,2.74924386203749,0
"364",1,7.37202821233805,0
"365",1,6.15050904148722,0
"366",1,5.02533117152764,0
"367",1,6.29754192409646,0
"368",1,4.08620302211319,0
"369",1,1.90552800852139,0
"370",1,5.3149361503633,0
"371",1,3.79550594131577,0
"372",1,8.21220196235913,0
"373",1,4.8961574543782,0
"374",1,5.28776195310038,0
"375",1,7.25220338531959,0
"376",1,6.27387994604193,0
"377",1,4.51364957474482,0
"378",1,8.49626631826428,0
"379",1,7.14192884637669,0
"380",1,8.2298407156036,0
"381",1,5.64766241170725,0
"382",1,8.08179748328201,0
"383",1,5.70256304759736,0
"384",1,6.13492958529251,0
"385",1,4.06328735629351,0
"386",1,7.61332039038051,0
"387",1,4.32001089501007,0
"388",1,7.91478165818311,0
"389",1,5.25352273893029,0
"390",1,3.49961530274161,0
"391",1,10.1304394989398,0
"392",1,1.18017557506419,0
"393",1,6.6258687120141,0
"394",1,3.32429312016362,0
"395",1,8.61391526816225,0
"396",1,6.23154123432943,1
"397",1,4.89705497757707,0
"398",1,0.792245263527658,0
"399",1,5.30785413980459,0
"400",1,3.70154517575043,0
"401",1,6.88886693927851,0
"402",1,8.37450259053806,0
"403",1,7.6304677022217,0
"404",1,8.53561818761973,0
"405",1,8.99945781565555,1
"406",1,4.23916209891757,0
"407",1,4.14941962587958,0
"408",1,-0.69501743854728,0
"409",1,7.3996973282036,0
"410",1,5.67027721547522,0
"411",1,7.31167099170484,0
"412",1,3.75760012245557,0
"413",1,7.2488763407919,0
"414",1,9.09514494896721,0
"415",1,5.16775128430187,0
"416",1,3.20932644502572,0
"417",1,3.0357970633971,0
"418",1,4.21826551328537,0
"419",1,7.33482065166773,0
"420",1,5.26078490989948,0
"421",1,5.52655754533153,0
"422",1,6.21421707422902,0
"423",1,6.52132935874923,0
"424",1,4.54534787019092,0
"425",1,6.57507997179762,0
"426",1,4.96341653329062,0
"427",1,4.62850739683079,0
"428",1,5.67827063814914,0
"429",1,6.67442149387307,0
"430",1,4.20893492068127,0
"431",1,8.75481816379903,0
"432",1,5.20019692872522,0
"433",1,1.6586953204725,0
"434",1,8.96053900317873,0
"435",1,6.49994729607909,0
"436",1,6.37279720671575,0
"437",1,6.14199524511043,0
"438",1,5.13757382469941,0
"439",1,4.97776963360352,0
"440",1,5.25368557310395,0
"441",1,8.86707207263159,0
"442",1,7.55685876783005,0
"443",1,7.00242172159798,0
"444",1,7.05648972199327,0
"445",1,3.54354566470932,0
"446",1,4.58009043018462,0
"447",1,4.24694936732427,0
"448",1,6.01659229297282,0
"449",1,6.54936979112195,0
"450",1,8.95803204858753,0
"451",1,4.23592818045471,0
"452",1,5.46157878278794,0
"453",1,1.70685730411649,0
"454",1,8.18929072169619,0
"455",1,4.55367392262261,0
"456",1,7.1900049344146,0
"457",1,6.52735162057839,0
"458",2,7.06927026251291,1
"459",2,10.1964759055916,0
"460",2,5.42188100931023,0
"461",2,11.0394671155165,0
"462",2,5.58287172141821,0
"463",2,6.73026688935774,0
"464",2,6.27202904553049,0
"465",2,10.9754359857112,0
"466",2,3.74840143139054,0
"467",2,8.90226987333124,0
"468",2,4.2945879381482,0
"469",2,9.01603921329365,0
"470",2,8.61811962897453,0
"471",2,9.54538214953382,0
"472",2,6.72849474314533,0
"473",2,3.56514771328031,1
"474",2,8.22703624523375,0
"475",2,5.43220556085625,0
"476",2,6.47064370998102,0
"477",2,9.14279706626049,0
"478",2,12.0497127220498,0
"479",2,9.80608106312999,0
"480",2,11.4766164141739,0
"481",2,8.80383239322485,0
"482",2,9.14509919769336,0
"483",2,9.65630187247402,0
"484",2,9.74774585749644,0
"485",2,6.56077755578937,0
"486",2,10.9529601313288,0
"487",2,5.12769242848599,0
"488",2,7.15808196594045,0
"489",2,4.00807942668344,0
"490",2,8.09250409691079,0
"491",2,9.41064176377425,0
"492",2,9.34745889185189,0
"493",2,6.81670404275995,0
"494",2,11.9249467836892,0
"495",2,10.410887441087,1
"496",2,6.12793238691961,0
"497",2,8.91065719637564,0
"498",2,9.15289820658059,0
"499",2,10.6727699678394,0
"500",2,12.1041097239717,0
"501",2,7.01753820561412,0
"502",2,8.79898464524847,0
"503",2,9.26000251997793,0
"504",2,9.0686826749402,0
"505",2,11.2240061661953,1
"506",2,7.77830224781767,0
"507",2,13.0184267049664,0
"508",2,7.40911067073541,0
"509",2,10.7162691592195,0
"510",2,7.92416768967393,0
"511",2,9.21264044317225,0
"512",2,15.4013134589359,0
"513",2,6.290148573589,0
"514",2,11.9182828058408,0
"515",2,10.1424138885163,0
"516",2,8.91160958023785,0
"517",2,10.0052071512247,0
"518",2,14.3730646278259,0
"519",2,2.70874870518495,0
"520",2,7.75834684503236,0
"521",2,6.32655648329389,0
"522",2,11.9739076237075,0
"523",2,9.98334200735964,0
"524",2,10.609260132911,0
"525",2,8.48023709813409,0
"526",2,9.33475049195714,0
"527",2,5.40225036607583,0
"528",2,7.4015814090286,0
"529",2,11.283531431083,0
"530",2,5.59975709868688,0
"531",2,10.0055266753932,0
"532",2,13.5380113876617,0
"533",2,4.20191535651705,0
"534",2,6.52616414768941,0
"535",2,6.25802799928689,0
"536",2,3.5674462218912,0
"537",2,6.86046109127898,0
"538",2,7.53391004942144,0
"539",2,6.80653368224216,0
"540",2,7.65724111296955,0
"541",2,8.89998878665342,0
"542",2,12.4285393527478,1
"543",2,9.57395413872346,0
"544",2,14.4999450540905,1
"545",2,14.3272879255336,0
"546",2,6.00704120599388,0
"547",2,11.9293730308537,0
"548",2,12.3173660500289,1
"549",2,8.99158262076424,0
"550",2,4.80420083174176,0
"551",2,11.7377779991971,0
"552",2,8.31588403842691,0
"553",2,8.81680314404462,0
"554",2,10.5306780526446,0
"555",2,14.0448052043262,0
"556",2,9.52999886163298,0
"557",2,6.50043537378506,1
"558",2,9.65019385471272,0
"559",2,10.554762072889,0
"560",2,5.93658099741766,0
"561",2,8.04028126567004,0
"562",2,6.08444753899303,0
"563",2,6.47252467333535,0
"564",2,8.31561138107339,0
"565",2,8.63371375289435,0
"566",2,12.4992527107959,0
"567",2,9.22515991962869,0
"568",2,10.2452486359394,0
"569",2,6.23530545881508,0
"570",2,9.63173342943249,0
"571",2,7.79538758920348,0
"572",2,13.1544529088326,1
"573",2,8.42457303265061,1
"574",2,15.0802583482478,0
"575",2,8.98472809924226,0
"576",2,11.4855908801219,0
"577",2,5.93183116971652,0
"578",2,8.22543042996245,0
"579",2,7.41128055863929,0
"580",2,8.60005051338196,0
"581",2,13.2034343341825,0
"582",2,14.1214843004698,1
"583",2,17.1157811671288,0
"584",2,8.40571334272682,0
"585",2,7.85007178771526,0
"586",2,11.1238695492551,0
"587",2,11.7075527140232,0
"588",2,12.1147838590422,0
"589",2,7.70646958809021,0
"590",2,6.79949152435492,0
"591",2,9.73369905967072,0
"592",2,12.8219076112642,0
"593",2,10.3002117753918,0
"594",2,9.72275314254657,0
"595",2,10.0596166821404,0
"596",2,14.7890486373967,0
"597",2,6.73919143706827,0
"598",2,8.2037263404626,1
"599",2,12.5368583139088,1
"600",2,10.6298520764884,0
"601",2,8.58434269892705,0
"602",2,4.59767658431124,1
"603",2,9.50447874476816,0
"604",2,6.31808170421567,0
"605",2,9.78533141467294,0
"606",2,13.0892058273666,0
"607",2,9.90872751670428,0
"608",2,10.5365482488273,0
"609",2,5.83755584877781,1
"610",2,8.89002611399748,0
"611",2,5.37608010604533,0
"612",2,7.73196622464816,0
"613",2,10.3282866393791,0
"614",2,10.9768722377611,0
"615",2,6.1246152900687,0
"616",2,7.15650858841095,0
"617",2,11.2387771310551,0
"618",2,3.72856352857334,0
"619",2,8.30080635486324,0
"620",2,7.05824418256631,0
"621",2,5.23085873974238,0
"622",2,7.83510908414293,1
"623",2,9.1293218856729,0
"624",2,11.0537857876305,1
"625",2,13.3617126253995,0
"626",2,12.4182830348085,0
"627",2,5.86330523944017,1
"628",2,7.18812884454031,0
"629",2,5.06438457128429,0
"630",2,10.6074103593238,0
"631",2,11.9565917804333,0
"632",2,9.9950208614057,0
"633",2,13.5884902209703,0
"634",2,3.30947643669945,1
"635",2,11.1329946303906,0
"636",2,6.53429785553206,0
"637",2,8.35004154532094,0
"638",2,5.58105882662265,0
"639",2,2.59159382874762,0
"640",2,14.494032441049,1
"641",2,9.59039312156811,0
"642",2,10.8138739284643,0
"643",2,6.47827268100045,0
"644",2,10.524960670104,0
"645",2,6.59614471739552,1
"646",2,7.57798985401528,0
"647",2,9.17005933656967,0
"648",2,7.21048607464465,0
"649",2,10.6281455796966,0
"650",2,14.2971747119512,0
"651",2,13.4471809356856,1
"652",2,6.48441961106963,0
"653",2,9.70048064282381,0
"654",2,8.1589311765282,0
"655",2,8.56248167804202,0
"656",2,10.1950268324288,0
"657",2,7.79439714047836,0
"658",2,2.46913437040716,0
"659",2,8.69163141757009,0
"660",2,4.63695482872515,0
"661",2,8.58156905842146,0
"662",2,10.6771272778985,0
"663",2,11.6066542180231,0
"664",2,7.64454732592845,0
"665",2,3.92387769340128,0
"666",2,9.02661337120716,0
"667",2,9.70806195194545,0
"668",2,9.52045998029248,0
"669",2,12.1565764293005,0
"670",2,7.98820813434244,0
"671",2,12.4923326303081,0
"672",2,13.9610218864571,0
"673",2,12.8892008475924,0
"674",2,13.3634760608281,0
"675",2,12.7887871071571,0
"676",2,7.39109484107615,0
"677",2,10.8343547024599,0
"678",2,10.8628410575104,0
"679",2,11.0186362077544,0
"680",2,13.9155227903928,0
"681",2,5.4388050277571,0
"682",2,7.81749957802732,0
"683",2,7.69486672832304,0
"684",2,9.01427782905641,0
"685",2,8.32206735169997,0
"686",2,5.27764034939744,0
"687",2,8.11882746609382,0
"688",2,11.1727367210011,0
"689",2,5.78408553614658,0
"690",2,5.11827533602996,0
"691",2,3.78695925114779,0
"692",2,4.60207367828066,0
"693",2,8.26505538051502,0
"694",2,14.8077312583039,0
"695",2,10.7504738940512,0
"696",2,6.57928673314225,0
"697",2,12.624842708485,0
"698",2,6.86716397467281,0
"699",2,8.47732327802662,0
"700",2,12.9035151491594,0
"701",2,6.88008271601514,0
"702",2,3.7608332293425,0
"703",2,8.88877556259324,0
"704",2,11.1014568699567,0
"705",2,4.1451079048448,0
"706",2,5.81163077091337,0
"707",2,6.87930950340032,0
"708",2,9.38545005848897,0
"709",3,12.6855697751801,1
"710",3,12.5452932491213,0
"711",3,8.85389063045996,0
"712",3,12.8712187439976,0
"713",3,13.8431578458482,0
"714",3,14.1549448017243,0
"715",3,10.6257776199771,1
"716",3,15.8281134768831,0
"717",3,13.7582019341679,0
"718",3,15.9879770605967,0
"719",3,18.6710933115267,0
"720",3,10.5556380929857,0
"721",3,14.4212434473356,0
"722",3,10.3211438393003,0
"723",3,15.5856832627081,1
"724",3,9.13656557192568,1
"725",3,13.9344904586305,0
"726",3,19.7465481884178,0
"727",3,16.0745557022281,0
"728",3,14.5875986070188,0
"729",3,15.5704389420122,0
"730",3,13.8499439498488,0
"731",3,16.6077653465472,0
"732",3,14.3158893828838,1
"733",3,10.1336541923916,0
"734",3,13.1111885945244,0
"735",3,15.3916988791364,1
"736",3,11.7674567795245,0
"737",3,18.5774359878117,0
"738",3,6.27068509746599,0
"739",3,15.3814377689648,0
"740",3,13.9962717050743,0
"741",3,13.8155041201068,0
"742",3,12.5147432288039,0
"743",3,16.0377475417188,0
"744",3,13.7866695165623,0
"745",3,14.3148434545247,0
"746",3,11.8989527627519,0
"747",3,11.2431139535628,0
"748",3,15.9142181394527,0
"749",3,11.3510684689655,0
"750",3,14.187394069094,0
"751",3,14.2144373012106,0
"752",3,16.5203121245569,1
"753",3,13.7807758608686,0
"754",3,18.7593442778842,0
"755",3,16.2823638269462,0
"756",3,18.9573866332207,0
"757",3,11.5644313478665,0
"758",3,13.7574121524762,0
"759",3,13.6943850721768,0
"760",3,15.8010331313006,0
"761",3,12.0774928322793,1
"762",3,18.4779165086903,1
"763",3,19.9377778831726,0
"764",3,18.4196987952631,0
"765",3,14.55456594958,1
"766",3,16.1263062851536,0
"767",3,11.3531936551141,1
"768",3,9.26657879667941,0
"769",3,14.8656394927878,1
"770",3,10.4007545901121,0
"771",3,16.5433818483679,0
"772",3,11.7724457849849,0
"773",3,17.7197584475029,0
"774",3,12.314435982669,0
"775",3,18.3045165144588,0
"776",3,13.8176188009168,0
"777",3,17.4639679223555,0
"778",3,9.68062046658581,0
"779",3,11.9663404947848,0
"780",3,14.1852106609473,0
"781",3,18.959535807826,0
"782",3,16.801249682123,0
"783",3,15.5367336593094,0
"784",3,14.1877583261198,0
"785",3,9.5422466210922,1
"786",3,14.4915648898346,0
"787",3,13.5253900285171,0
"788",3,12.8557498798832,0
"789",3,9.97065526489422,0
"790",3,22.0169882481022,0
"791",3,10.1687806174583,1
"792",3,14.7291969831884,0
"793",3,15.7060859606888,0
"794",3,16.5813398369076,0
"795",3,14.7471030564583,0
"796",3,15.9287324815401,0
"797",3,8.05148863787832,0
"798",3,13.6940424596568,0
"799",3,12.3959972388197,0
"800",3,11.831893403887,0
"801",3,12.4384529281797,0
"802",3,14.6466701740445,1
"803",3,11.0450778093976,1
"804",3,16.8109490587169,0
"805",3,16.0895696185007,0
"806",3,19.0012790501991,0
"807",3,8.62787576893128,0
"808",3,8.42276970774624,0
"809",3,17.2246101562262,0
"810",3,10.1864136355085,0
"811",3,20.1805396517522,0
"812",3,13.1749330229277,0
"813",3,12.2046764936382,0
"814",3,15.1818330344364,0
"815",3,16.057842597998,0
"816",3,13.8370272733558,0
"817",3,15.1474776673916,0
"818",3,15.4776833940592,1
"819",3,11.2590801419578,0
"820",3,19.8206373581982,0
"821",3,14.4815868759836,0
"822",3,11.4803141204089,1
"823",3,15.4732044146528,0
"824",3,14.903733351086,0
"825",3,14.5399271954328,0
"826",3,15.2286842576123,0
"827",3,16.0782769476122,0
"828",3,13.2303470088882,0
"829",3,16.9364289476357,0
"830",3,17.2230139323685,1
"831",3,16.2191311157671,1
"832",3,14.0910548581071,0
"833",3,16.1200593123732,0
"834",3,18.937951876376,0
"835",3,13.4360153365689,0
"836",3,13.1176096061047,0
"837",3,13.1952919810305,0
"838",3,9.47115206554931,0
"839",3,14.514738323168,0
"840",3,14.8746673837648,0
"841",3,11.5033791070938,0
"842",3,16.5962764738836,0
"843",3,17.5511679164054,0
"844",3,10.6924593012832,0
"845",3,17.1599520367972,0
"846",3,14.2025672370817,0
"847",3,22.772410470185,1
"848",3,18.3829576425328,0
"849",3,20.7941342716733,0
"850",3,14.3478261655697,1
"851",3,13.0844397239052,1
"852",3,10.2435278616582,0
"853",3,10.8881453447434,0
"854",3,9.512774545338,0
"855",3,13.3837437443913,0
"856",3,14.0112638764057,1
"857",3,11.6499448563759,0
"858",3,14.811492105542,0
"859",3,17.666320904994,0
"860",3,16.1685392222668,1
"861",3,14.4211145529784,0
"862",3,14.9871647964974,0
"863",3,14.6919156827219,0
"864",3,16.3718995228426,0
"865",4,21.0951125209129,0
"866",4,17.9830796804971,0
"867",4,21.4606982687729,0
"868",4,18.6346200047257,1
"869",4,19.4233831928398,0
"870",4,23.1481987814959,0
"871",4,19.6099444598744,0
"872",4,22.7357260362889,0
"873",4,23.2931183463128,0
"874",4,23.2765003355971,0
"875",4,22.5559338830742,0
"876",4,23.6654124372563,0
"877",4,20.3519097786284,0
"878",4,24.2500497410287,0
"879",4,19.8993002640286,0
"880",4,18.5523038585599,0
"881",4,21.6546476159306,0
"882",4,21.3130713651884,0
"883",4,25.413235937389,0
"884",4,16.5613451724147,0
"885",4,27.5698118307402,0
"886",4,19.9930248469424,0
"887",4,20.233915502162,1
"888",4,25.5456069250224,0
"889",4,24.0653221216354,0
"890",4,13.3378443909966,1
"891",4,23.6522521819272,0
"892",4,19.8987548276134,0
"893",4,20.7986309716245,0
"894",4,28.6290721194034,1
"895",4,18.9558852298836,0
"896",4,19.0916849193429,0
"897",4,21.4837055261781,0
"898",4,15.2342601633898,1
"899",4,17.5535369561621,1
"900",4,24.2099794135543,0
"901",4,22.3466536551912,0
"902",4,18.2150643790906,0
"903",4,21.3682358045043,1
"904",4,23.5212777248438,0
"905",4,22.4124010398761,0
"906",4,22.9514931944547,0
"907",4,21.9915518254358,0
"908",4,21.6907407722601,0
"909",4,21.0471016186236,0
"910",4,16.5808535393766,0
"911",4,20.3173096331151,0
"912",4,29.3386105972381,1
"913",4,12.1671066666691,0
"914",4,20.5610307740861,0
"915",4,20.9880881251027,0
"916",4,18.4785984643524,0
"917",4,21.4426018465166,0
"918",4,20.1634226090749,1
"919",4,19.3168457222433,0
"920",4,21.8655832314962,1
"921",4,17.5555369717157,0
"922",4,21.3802602250527,0
"923",4,21.1245407931864,0
"924",4,23.0366091835069,0
"925",4,8.31718500003278,1
